01 N A INDUSTRIA E COMERCIO DE CONFECCOES LTDA;;;;;;;;;;;;
;;;;;;;;;;;;
Categoria :TODAS;;;;;;;;;;;;
SubCategoria :TODAS;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
Familia;Sub-Familia;Codigo;Codigo Comercial;Descricao;Peso Embalagem;Peso Produto;Unidade Caixa;Caixa por Pallet;M3 por Caixa;M3 por Produto;Unidade Medida Padrao;Unidade Medida Provedor
LINHAS;OVERLOQUE;18958;18958;LINHA 100G OVER ALFA    4006;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;18963;18963;LINHA 100G OVER ALFA    4502;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;18964;18964;LINHA 100G OVER ALFA    4507;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;18966;18966;LINHA 100G OVER ALFA    3005 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;18972;18972;LINHA 100G OVER ALFA    5007;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;18973;18973;LINHA 100G OVER ALFA    3009;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19041;19041;LINHA 100G OVER ALFA    1000;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19045;19045;LINHA 100G OVER ALFA    1501 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19049;19049;LINHA 100G OVER ALFA    2523;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19053;19053;LINHA 100G OVER ALFA    1001;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19071;19071;LINHA 100G OVER ALFA    3500;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19075;19075;LINHA 100G OVER ALFA    4510;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19078;19078;LINHA 100G OVER ALFA    3010;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19080;19080;LINHA 100G OVER ALFA    2518;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19081;19081;LINHA 100G OVER ALFA    5008;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19082;19082;LINHA 100G OVER ALFA    5004;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19083;19083;LINHA 100G OVER ALFA    4009;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19099;19099;LINHA 100G OVER ALFA    0505;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19116;19116;LINHA 100G OVER ALFA    2514;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19181;19181;LINHA 100G OVER ALFA    2515;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19183;19183;LINHA 100G OVER ALFA    2522;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19230;19230;LINHA 100G OVER ALFA    2516 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19231;19231;LINHA 100G OVER ALFA    3004;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19233;19233;LINHA 100G OVER ALFA    2508;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19263;19263;LINHA 100G OVER ALFA    4008;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19265;19265;LINHA 100G OVER ALFA    3008;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19516;19516;LINHA 500G OVER ALFA    5502**;0,1;0,1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;19532;19532;LINHA 100G OVER ALFA    2001 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19533;19533;LINHA 100G OVER ALFA    0500 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;19817;19817;LINHA 100G OVER ALFA    CORES DIVERSAS* ;0;0;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;1999;1999;LINHA 100G OVER ALFA    0100;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2002;2002;LINHA 100G OVER ALFA    3501;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2004;2004;LINHA 100G OVER ALFA    0501;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2005;2005;LINHA 100G OVER ALFA    0502;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2006;2006;LINHA 100G OVER ALFA    0503;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2007;2007;LINHA 100G OVER ALFA    5002;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2008;2008;LINHA 100G OVER ALFA    5009;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;20094;20094;LINHA 100G OVER ALFA    5501;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2011;2011;LINHA 100G OVER ALFA    4517;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2012;2012;LINHA 100G OVER ALFA    2003;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2013;2013;LINHA 100G OVER ALFA    5500;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2014;2014;LINHA 100G OVER ALFA    4000;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2015;2015;LINHA 100G OVER ALFA    2504;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2016;2016;LINHA 100G OVER ALFA    4501;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2017;2017;LINHA 100G OVER ALFA    4503;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;20243;20243;LINHA 100G OVER ALFA    2517;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;20271;20271;LINHA 500G OVER ALFA    9900;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20755;20755;LINHA 500G OVER ALFA    0100;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20756;20756;LINHA 500G OVER ALFA    0501;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20757;20757;LINHA 500G OVER ALFA    0502;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20758;20758;LINHA 500G OVER ALFA    0506;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20759;20759;LINHA 500G OVER ALFA    1001;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20760;20760;LINHA 500G OVER ALFA    1501;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20761;20761;LINHA 500G OVER ALFA    2000;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20762;20762;LINHA 500G OVER ALFA    2003;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20763;20763;LINHA 500G OVER ALFA    2504;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20764;20764;LINHA 500G OVER ALFA    2505;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20765;20765;LINHA 500G OVER ALFA    2508;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20766;20766;LINHA 500G OVER ALFA    2511;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20767;20767;LINHA 500G OVER ALFA    3003;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20768;20768;LINHA 500G OVER ALFA    3006;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20769;20769;LINHA 500G OVER ALFA    3501;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20770;20770;LINHA 500G OVER ALFA    4000;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20771;20771;LINHA 500G OVER ALFA    4001;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20772;20772;LINHA 500G OVER ALFA    4500;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20773;20773;LINHA 500G OVER ALFA    4501;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20774;20774;LINHA 500G OVER ALFA    4508;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20775;20775;LINHA 500G OVER ALFA    4519;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20776;20776;LINHA 500G OVER ALFA    5001;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20777;20777;LINHA 500G OVER ALFA    5002;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20778;20778;LINHA 500G OVER ALFA    5009;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20779;20779;LINHA 500G OVER ALFA    5500;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20780;20780;LINHA 500G OVER ALFA    5504;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20812;20812;LINHA 500G OVER ALFA    3002;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20813;20813;LINHA 500G OVER ALFA    3000**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20814;20814;LINHA 500G OVER ALFA    1503;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20816;20816;LINHA 500G OVER ALFA    ALVEJADO;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20818;20818;LINHA 500G OVER ALFA    4007;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20889;20889;LINHA 500G OVER ALFA    4006**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20907;20907;LINHA 500G OVER ALFA    4510;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20927;20927;LINHA 500G OVER ALFA    5007;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20928;20928;LINHA 500G OVER ALFA    4003**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20929;20929;LINHA 500G OVER ALFA    4502;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20932;20932;LINHA 500G OVER ALFA    5008;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20933;20933;LINHA 500G OVER ALFA    5004;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20945;20945;LINHA 500G OVER ALFA    4516**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20946;20946;LINHA 500G OVER ALFA    2521**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20947;20947;LINHA 500G OVER ALFA    4002**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20951;20951;LINHA 100G OVER ALFA    5000;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;20952;20952;LINHA 500G OVER ALFA    5000;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20953;20953;LINHA 500G OVER ALFA    4503**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20954;20954;LINHA 500G OVER ALFA    2502**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20967;20967;LINHA 500G OVER ALFA    4517;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;20994;20994;LINHA 500G OVER ALFA    3004**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;21030;21030;LINHA 500G OVER ALFA    4507**;0,5;0,5;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;21111;21111;LINHA 500G OVER ALFA    3009**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;21121;21121;LINHA 500G OVER ALFA    1003**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;21143;21143;LINHA 100G OVER ALFA    0504;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21144;21144;LINHA 100G OVER ALFA    0510;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21145;21145;LINHA 100G OVER ALFA    1002 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21146;21146;LINHA 100G OVER ALFA    1507 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21147;21147;LINHA 100G OVER ALFA    2004 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21148;21148;LINHA 100G OVER ALFA    2503;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21149;21149;LINHA 100G OVER ALFA    2506 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21150;21150;LINHA 100G OVER ALFA    2513;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21151;21151;LINHA 100G OVER ALFA    3502;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21152;21152;LINHA 100G OVER ALFA    4505 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21153;21153;LINHA 100G OVER ALFA    4506 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21154;21154;LINHA 100G OVER ALFA    4509 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21155;21155;LINHA 100G OVER ALFA    4513;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21156;21156;LINHA 100G OVER ALFA    4515 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21157;21157;LINHA 100G OVER ALFA    4523 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21158;21158;LINHA 100G OVER ALFA    5005 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21160;21160;LINHA 100G OVER ALFA    5006;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21161;21161;LINHA 500G OVER ALFA    5006;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;21163;21163;LINHA 100G OVER ALFA    4511 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21176;21176;LINHA 100G OVER ALFA    0509 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21177;21177;LINHA 100G OVER ALFA    1504 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21178;21178;LINHA 100G OVER ALFA    1505 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21179;21179;LINHA 100G OVER ALFA    1500 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21180;21180;LINHA 100G OVER ALFA    2005;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21181;21181;LINHA 100G OVER ALFA    2501;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21182;21182;LINHA 100G OVER ALFA    2512;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21183;21183;LINHA 100G OVER ALFA    3011;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21184;21184;LINHA 100G OVER ALFA    4514;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21185;21185;LINHA 100G OVER ALFA    5003 ;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;21187;21187;LINHA 100G OVER ALFA    1506;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2502;2502;LINHA 100G OVER ALFA    4500;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2528;2528;LINHA 100G OVER ALFA    3006;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2530;2530;LINHA 100G OVER ALFA    0506;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2546;2546;LINHA 100G OVER ALFA    3001;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2553;2553;LINHA 100G OVER ALFA    9900;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2564;2564;LINHA 500G OVER ALFA    1002**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;2565;2565;LINHA 500G OVER ALFA    3502**;1;1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;2590;2590;LINHA 100G OVER ALFA    2500;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2629;2629;LINHA 100G OVER ALFA    2000;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2671;2671;LINHA 100G OVER ALFA    3002;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2673;2673;LINHA 100G OVER ALFA    2507;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2749;2749;LINHA 100G OVER ALFA    5502;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2880;2880;LINHA 100G OVER ALFA    0101;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2881;2881;LINHA 100G OVER ALFA    4516;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;2995;2995;LINHA 100G OVER ALFA    4001;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;3104;3104;LINHA 100G OVER ALFA    1503;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;3233;3233;LINHA 500G OVER ALFA    2500**;0,5;0,5;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;4944;4944;LINHA 100G OVER ALFA    4012;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;4945;4945;LINHA 100G OVER ALFA    2517/B;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;6568;6568;LINHA 500G OVER ALFA    2512**;0,1;0,1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;7011;7011;LINHA 100G OVER ALFA    4002;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;8056;8056;LINHA 500G OVER ALFA    4523**;0,1;0,1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;8264;8264;LINHA 100G OVER ALFA    1003;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;OVERLOQUE;9388;9388;LINHA 500G OVER ALFA    2510**;0,1;0,1;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;9940;9940;LINHA 500G OVER ALFA    3500**;0,5;0,5;0;0;0;0;CONES;CONES
LINHAS;OVERLOQUE;9941;9941;LINHA 500G OVER ALFA    2519**;0,5;0,5;0;0;0;0;CONES;CONES
LINHAS;PT;3515;3515;LINHA TRICHE PT 50 5000M;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;10960;10960;LINHA ALFA 120 1500J 4516;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;10963;10963;LINHA ALFA 120 1500J 3009;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;10964;10964;LINHA ALFA 120 1500J 2522;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;10965;10965;LINHA ALFA 120 1500J 4520;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;10967;10967;LINHA ALFA 120 1500J 5009;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;13204;13204;LINHA ALFA 120 1500J 4517;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;13205;13205;LINHA ALFA 120 1500J 1004;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;13206;13206;LINHA ALFA 120 1500J 4519;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;13207;13207;LINHA ALFA 120 1500J 5504;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;13208;13208;LINHA ALFA 120 1500J 3010;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;13209;13209;LINHA ALFA 120 1500J 2521;0,8;0,8;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;15331;15331;LINHA ALFA 120 1500J 1006;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17042;17042;KIT LINHA PARA COSTURA 120, 1.500JDS, 10 CONES;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17046;17046;KIT LINHA PARA COSTURA 120, 1.500JDS, 25 CONES;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17047;17047;KIT LINHA PARA COSTURA 120, 1.500JDS, 30 CONES;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17049;17049;KIT LINHA PARA COSTURA 120, 1.500JDS, 20 CONES;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17116;17116;LINHA ALFA 120 1500J 0000 OFF WHITE;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17119;17119;LINHA ALFA 120 1500J 4523 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17125;17125;LINHA ALFA 120 1500J 2524;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17131;17131;LINHA ALFA 120 1500J 5505 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;17142;17142;LINHA ALFA 120 1500J 3011 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;15849;1748;LINHA DE COSTURA RETA DOMESTICA  INDUSTRIAL  5 PRETA ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;15868;1767;LINHA DE COSTURA RETA 120 1500JDS 10 BRANCA;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;15871;1770;LINHA DE COSTURA RETA 120 1500JDS 10 PRETA;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;15873;1772;LINHA DE COSTURA RETA DOMESTICA  INDUSTRIAL 5 BRANCA;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;18143;18143;LINHA ALFA 120 1500J 3008 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;18210;18210;LINHA ALFA 120 1500J 3012;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;18215;18215;LINHA ALFA 120 1500J 4004;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;18238;18238;LINHA ALFA 120 1500J 4012 ;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;19757;19757;LINHA ALFA 120 1500JDS CORES;0,1;0,1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20507;20507;LINHA ALFA 120 1500J 2503 VERDE AGUA;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20508;20508;LINHA ALFA 120 1500J 2507 VERDE;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20509;20509;LINHA ALFA 120 1500J 2510 MUSGO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20510;20510;LINHA ALFA 120 1500J 3005 SALMAO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20511;20511;LINHA ALFA 120 1500J 4000 BORDO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20512;20512;LINHA ALFA 120 1500J 4003 ROXO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20513;20513;LINHA ALFA 120 1500J 4506 AZUL BEBE;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20514;20514;LINHA ALFA 120 1500J 0508 MOSTARDA;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20515;20515;LINHA ALFA 120 1500J 4508 AZUL;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20516;20516;LINHA ALFA 120 1500J 5004 CINZA CLARO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20555;20555;LINHA ALFA 120 1500J 4507 AZUL;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20556;20556;LINHA ALFA 120 1500J 0506 AM FLUOR;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20557;20557;LINHA ALFA 120 1500J 3006 ROSA FLUOR;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20558;20558;LINHA ALFA 120 1500J 2511 VERDE FLUOR;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20559;20559;LINHA ALFA 120 1500J 2512 VERDE;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20689;20689;LINHA ALFA 120 1500J 0509 MOSTARDA;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20690;20690;LINHA ALFA 120 1500J 5503 MARROM;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20691;20691;LINHA ALFA 120 1500J 2516 VERDE;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20692;20692;LINHA ALFA 120 1500J 4008 ROXO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20693;20693;LINHA ALFA 120 1500J 2517 VERDE ESCURO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20694;20694;LINHA ALFA 120 1500J 2518;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;20695;20695;LINHA ALFA 120 1500J 0510 GEMA;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;2111;2111;LINHA ALFA 120 1500J 0101 NATURAL;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;2112;2112;LINHA ALFA 120 1500J 0102 BRANCO FOSCO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;2113;2113;LINHA ALFA 120 1500J 0503 OURO;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;2114;2114;LINHA ALFA 120 1500J 1001 ABOBORA;1;1;0;0;0;0;UNIDADES;UNIDADES
LINHAS;RETA;2115;2115;LINHA ALFA 120 1500J 1003;1;1;0;0;0;0;UNIDADES;UNIDADES
